num_qubits,circuit_depth,num_shots,num_cnot_gates,completion_time
96,111,3935,30,51.931693951962146
59,177,9711,48,67.8702016580144
87,101,3167,41,50.19991491432491
18,148,5134,12,49.24330645184756
74,199,9096,9,65.06140778437091
30,96,8911,45,42.53565428674565
52,176,6471,9,53.260669194210244
32,97,8721,22,44.25084584595962
20,24,8989,40,36.040583548498205
98,108,1521,38,50.41980562059524
56,136,8514,38,58.7972075211002
71,95,6368,41,56.93018018511541
95,188,2603,39,69.03533503116427
11,27,7946,33,36.475872642847875
77,32,5352,28,47.04021325312248
11,85,8469,45,42.94383391717807
60,147,3880,21,51.245328215309996
78,116,8243,43,57.95786894844711
25,152,2394,10,38.72336192594184
94,129,8362,40,64.78051341428065
67,149,6415,24,53.29410299118301
93,138,6555,48,58.8904824717875
78,30,6595,25,45.92730355210835
58,151,4748,32,59.554349729217094
73,134,9775,11,64.99366176302524
41,52,4343,7,42.45405479942525
40,54,1927,33,35.13283595543544
66,99,4476,11,38.987092529939915
59,155,5211,30,57.65936750333039
93,192,7012,35,75.9299883488457
52,105,7978,25,45.54887750907086
95,27,2875,46,44.1578391141039
37,182,8856,25,57.06003791939913
20,56,4516,27,27.606268982632994
36,117,8666,9,49.68013016554312
57,61,5375,29,37.12148420515936
17,35,1672,28,20.68465317638282
14,105,5479,23,41.04946862376988
70,153,8664,11,67.87214613860588
79,34,2247,28,35.64827760016148
84,194,1238,32,61.84804921353771
14,194,4495,39,53.47294469691054
69,146,1779,9,55.97605447458274
17,107,9773,42,45.96014912246758
32,157,6340,36,45.456009365574296
70,176,7150,5,53.452518556841966
36,131,6768,18,44.75673642996304
28,101,9734,44,56.12772161751719
99,54,8907,34,52.36648137921763
21,168,2980,15,46.36414464989621
42,146,5170,26,47.6796884836853
12,100,3293,25,39.570822440862386
58,136,2113,5,43.05570873788755
32,89,1637,5,32.25256660516499
13,128,7010,13,35.332200969436805
15,120,8059,13,35.54058221581698
11,156,3997,31,35.62343162259853
76,65,5071,15,40.970326187376216
37,30,7810,44,34.44704888271659
78,197,4660,28,74.11518516766603
38,45,3164,43,24.31123830901151
31,104,8661,13,42.73152329086774
80,46,2155,18,41.37283077208729
86,46,8826,32,45.57830895762003
20,43,9447,9,26.55319712020303
41,142,4820,46,44.06515930709558
84,64,4744,41,39.83530477188833
56,73,8315,24,41.89859107544308
88,84,9548,17,45.88932081489775
34,27,8928,19,23.526996374353182
36,112,8127,5,33.52974166548982
60,38,6301,34,23.55674029075741
70,36,9134,35,48.29053671279511
